Inflections: 3180 forms
Lemma	Form	Analysis (UniMorph)
girtin	ne-ş-yan-girt-in-aye-te	V;PST;IPFV;SBJV;NEG;ArgAB3P;[ÎŞ];ArgER3P;[E]
girtin	girt-û-m-etewe	V;PRS;PRF;IND;ArgAB1S;[EWE]
girtin	girt-û-m-ete	V;PRS;PRF;IND;ArgAB1S;[E]
girtin	girt-û-yt-etewe	V;PRS;PRF;IND;ArgAB2S;[EWE]
girtin	girt-û-yt-ete	V;PRS;PRF;IND;ArgAB2S;[E]
girtin	girt-uw-e-tewe	V;PRS;PRF;IND;ArgAB3S;[EWE]
girtin	girt-uw-e-te	V;PRS;PRF;IND;ArgAB3S;[E]
girtin	girt-û-yn-etewe	V;PRS;PRF;IND;ArgAB1P;[EWE]
girtin	girt-û-yn-ete	V;PRS;PRF;IND;ArgAB1P;[E]
girtin	girt-û-n-etewe	V;PRS;PRF;IND;ArgAB2P;[EWE]
girtin	girt-û-n-ete	V;PRS;PRF;IND;ArgAB2P;[E]
girtin	girt-û-n-etewe	V;PRS;PRF;IND;ArgAB3P;[EWE]
girtin	girt-û-n-ete	V;PRS;PRF;IND;ArgAB3P;[E]
girtin	girt-û-t-im-etewe	V;PRS;PRF;IND;ArgAB1S;ArgER2S;[EWE]
girtin	girt-û-t-im-ete	V;PRS;PRF;IND;ArgAB1S;ArgER2S;[E]
girtin	girt-û-m-y-etewe	V;PRS;PRF;IND;ArgAB1S;ArgER3S;[EWE]
girtin	girt-û-m-y-ete	V;PRS;PRF;IND;ArgAB1S;ArgER3S;[E]
girtin	girt-û-tan-im-etewe	V;PRS;PRF;IND;ArgAB1S;ArgER2P;[EWE]
girtin	girt-û-tan-im-ete	V;PRS;PRF;IND;ArgAB1S;ArgER2P;[E]
girtin	girt-û-yan-im-etewe	V;PRS;PRF;IND;ArgAB1S;ArgER3P;[EWE]
girtin	girt-û-yan-im-ete	V;PRS;PRF;IND;ArgAB1S;ArgER3P;[E]
girtin	girt-û-ş-im-etewe	V;PRS;PRF;IND;ArgAB1S;[ÎŞ];[EWE]
girtin	girt-û-ş-im-ete	V;PRS;PRF;IND;ArgAB1S;[ÎŞ];[E]
girtin	girt-û-ş-it-im-etewe	V;PRS;PRF;IND;ArgAB1S;[ÎŞ];ArgER2S;[EWE]
girtin	girt-û-ş-it-im-ete	V;PRS;PRF;IND;ArgAB1S;[ÎŞ];ArgER2S;[E]
girtin	girt-û-yş-im-y-etewe	V;PRS;PRF;IND;ArgAB1S;[ÎŞ];ArgER3S;[EWE]
girtin	girt-û-yş-im-y-ete	V;PRS;PRF;IND;ArgAB1S;[ÎŞ];ArgER3S;[E]
girtin	girt-û-ş-tan-im-etewe	V;PRS;PRF;IND;ArgAB1S;[ÎŞ];ArgER2P;[EWE]
girtin	girt-û-ş-tan-im-ete	V;PRS;PRF;IND;ArgAB1S;[ÎŞ];ArgER2P;[E]
girtin	girt-û-ş-yan-im-etewe	V;PRS;PRF;IND;ArgAB1S;[ÎŞ];ArgER3P;[EWE]
girtin	girt-û-ş-yan-im-ete	V;PRS;PRF;IND;ArgAB1S;[ÎŞ];ArgER3P;[E]
girtin	girt-û-m-ît-etewe	V;PRS;PRF;IND;ArgAB2S;ArgER1S;[EWE]
girtin	girt-û-m-ît-ete	V;PRS;PRF;IND;ArgAB2S;ArgER1S;[E]
girtin	girt-û-yt-y-etewe	V;PRS;PRF;IND;ArgAB2S;ArgER3S;[EWE]
girtin	girt-û-yt-y-ete	V;PRS;PRF;IND;ArgAB2S;ArgER3S;[E]
girtin	girt-û-man-ît-etewe	V;PRS;PRF;IND;ArgAB2S;ArgER1P;[EWE]
girtin	girt-û-man-ît-ete	V;PRS;PRF;IND;ArgAB2S;ArgER1P;[E]
girtin	girt-û-yan-ît-etewe	V;PRS;PRF;IND;ArgAB2S;ArgER3P;[EWE]
girtin	girt-û-yan-ît-ete	V;PRS;PRF;IND;ArgAB2S;ArgER3P;[E]
girtin	girt-û-ş-ît-etewe	V;PRS;PRF;IND;ArgAB2S;[ÎŞ];[EWE]
girtin	girt-û-ş-ît-ete	V;PRS;PRF;IND;ArgAB2S;[ÎŞ];[E]
girtin	girt-û-ş-im-ît-etewe	V;PRS;PRF;IND;ArgAB2S;[ÎŞ];ArgER1S;[EWE]
girtin	girt-û-ş-im-ît-ete	V;PRS;PRF;IND;ArgAB2S;[ÎŞ];ArgER1S;[E]
girtin	girt-û-yş-ît-y-etewe	V;PRS;PRF;IND;ArgAB2S;[ÎŞ];ArgER3S;[EWE]
girtin	girt-û-yş-ît-y-ete	V;PRS;PRF;IND;ArgAB2S;[ÎŞ];ArgER3S;[E]
girtin	girt-û-ş-man-ît-etewe	V;PRS;PRF;IND;ArgAB2S;[ÎŞ];ArgER1P;[EWE]
girtin	girt-û-ş-man-ît-ete	V;PRS;PRF;IND;ArgAB2S;[ÎŞ];ArgER1P;[E]
girtin	girt-û-ş-yan-ît-etewe	V;PRS;PRF;IND;ArgAB2S;[ÎŞ];ArgER3P;[EWE]
girtin	girt-û-ş-yan-ît-ete	V;PRS;PRF;IND;ArgAB2S;[ÎŞ];ArgER3P;[E]
girtin	girt-û-m-e-tewe	V;PRS;PRF;IND;ArgAB3S;ArgER1S;[EWE]
girtin	girt-û-m-e-te	V;PRS;PRF;IND;ArgAB3S;ArgER1S;[E]
girtin	girt-û-t-e-tewe	V;PRS;PRF;IND;ArgAB3S;ArgER2S;[EWE]
girtin	girt-û-t-e-te	V;PRS;PRF;IND;ArgAB3S;ArgER2S;[E]
girtin	girt-û-yet-î-yewe	V;PRS;PRF;IND;ArgAB3S;ArgER3S;[EWE]
girtin	girt-û-yet-î-ye	V;PRS;PRF;IND;ArgAB3S;ArgER3S;[E]
girtin	girt-û-man-e-tewe	V;PRS;PRF;IND;ArgAB3S;ArgER1P;[EWE]
girtin	girt-û-man-e-te	V;PRS;PRF;IND;ArgAB3S;ArgER1P;[E]
girtin	girt-û-tan-e-tewe	V;PRS;PRF;IND;ArgAB3S;ArgER2P;[EWE]
girtin	girt-û-tan-e-te	V;PRS;PRF;IND;ArgAB3S;ArgER2P;[E]
girtin	girt-û-yan-e-tewe	V;PRS;PRF;IND;ArgAB3S;ArgER3P;[EWE]
girtin	girt-û-yan-e-te	V;PRS;PRF;IND;ArgAB3S;ArgER3P;[E]
girtin	girt-û-ş-e-tewe	V;PRS;PRF;IND;ArgAB3S;[ÎŞ];[EWE]
girtin	girt-û-ş-e-te	V;PRS;PRF;IND;ArgAB3S;[ÎŞ];[E]
girtin	girt-û-ş-im-e-tewe	V;PRS;PRF;IND;ArgAB3S;[ÎŞ];ArgER1S;[EWE]
girtin	girt-û-ş-im-e-te	V;PRS;PRF;IND;ArgAB3S;[ÎŞ];ArgER1S;[E]
girtin	girt-û-ş-it-e-tewe	V;PRS;PRF;IND;ArgAB3S;[ÎŞ];ArgER2S;[EWE]
girtin	girt-û-ş-it-e-te	V;PRS;PRF;IND;ArgAB3S;[ÎŞ];ArgER2S;[E]
girtin	girt-û-yş-yet-î-yewe	V;PRS;PRF;IND;ArgAB3S;[ÎŞ];ArgER3S;[EWE]
girtin	girt-û-yş-yet-î-ye	V;PRS;PRF;IND;ArgAB3S;[ÎŞ];ArgER3S;[E]
girtin	girt-û-ş-man-e-tewe	V;PRS;PRF;IND;ArgAB3S;[ÎŞ];ArgER1P;[EWE]
girtin	girt-û-ş-man-e-te	V;PRS;PRF;IND;ArgAB3S;[ÎŞ];ArgER1P;[E]
girtin	girt-û-ş-tan-e-tewe	V;PRS;PRF;IND;ArgAB3S;[ÎŞ];ArgER2P;[EWE]
girtin	girt-û-ş-tan-e-te	V;PRS;PRF;IND;ArgAB3S;[ÎŞ];ArgER2P;[E]
girtin	girt-û-ş-yan-e-tewe	V;PRS;PRF;IND;ArgAB3S;[ÎŞ];ArgER3P;[EWE]
girtin	girt-û-ş-yan-e-te	V;PRS;PRF;IND;ArgAB3S;[ÎŞ];ArgER3P;[E]
girtin	girt-û-t-în-etewe	V;PRS;PRF;IND;ArgAB1P;ArgER2S;[EWE]
girtin	girt-û-t-în-ete	V;PRS;PRF;IND;ArgAB1P;ArgER2S;[E]
girtin	girt-û-yn-y-etewe	V;PRS;PRF;IND;ArgAB1P;ArgER3S;[EWE]
girtin	girt-û-yn-y-ete	V;PRS;PRF;IND;ArgAB1P;ArgER3S;[E]
girtin	girt-û-tan-în-etewe	V;PRS;PRF;IND;ArgAB1P;ArgER2P;[EWE]
girtin	girt-û-tan-în-ete	V;PRS;PRF;IND;ArgAB1P;ArgER2P;[E]
girtin	girt-û-yan-în-etewe	V;PRS;PRF;IND;ArgAB1P;ArgER3P;[EWE]
girtin	girt-û-yan-în-ete	V;PRS;PRF;IND;ArgAB1P;ArgER3P;[E]
girtin	girt-û-ş-în-etewe	V;PRS;PRF;IND;ArgAB1P;[ÎŞ];[EWE]
girtin	girt-û-ş-în-ete	V;PRS;PRF;IND;ArgAB1P;[ÎŞ];[E]
girtin	girt-û-ş-it-în-etewe	V;PRS;PRF;IND;ArgAB1P;[ÎŞ];ArgER2S;[EWE]
girtin	girt-û-ş-it-în-ete	V;PRS;PRF;IND;ArgAB1P;[ÎŞ];ArgER2S;[E]
girtin	girt-û-yş-în-y-etewe	V;PRS;PRF;IND;ArgAB1P;[ÎŞ];ArgER3S;[EWE]
girtin	girt-û-yş-în-y-ete	V;PRS;PRF;IND;ArgAB1P;[ÎŞ];ArgER3S;[E]
girtin	girt-û-ş-tan-în-etewe	V;PRS;PRF;IND;ArgAB1P;[ÎŞ];ArgER2P;[EWE]
girtin	girt-û-ş-tan-în-ete	V;PRS;PRF;IND;ArgAB1P;[ÎŞ];ArgER2P;[E]
girtin	girt-û-ş-yan-în-etewe	V;PRS;PRF;IND;ArgAB1P;[ÎŞ];ArgER3P;[EWE]
girtin	girt-û-ş-yan-în-ete	V;PRS;PRF;IND;ArgAB1P;[ÎŞ];ArgER3P;[E]
girtin	girt-û-m-in-etewe	V;PRS;PRF;IND;ArgAB2P;ArgER1S;[EWE]
girtin	girt-û-m-in-ete	V;PRS;PRF;IND;ArgAB2P;ArgER1S;[E]
girtin	girt-û-n-y-etewe	V;PRS;PRF;IND;ArgAB2P;ArgER3S;[EWE]
girtin	girt-û-n-y-ete	V;PRS;PRF;IND;ArgAB2P;ArgER3S;[E]
girtin	girt-û-man-in-etewe	V;PRS;PRF;IND;ArgAB2P;ArgER1P;[EWE]
girtin	girt-û-man-in-ete	V;PRS;PRF;IND;ArgAB2P;ArgER1P;[E]
girtin	girt-û-yan-in-etewe	V;PRS;PRF;IND;ArgAB2P;ArgER3P;[EWE]
girtin	girt-û-yan-in-ete	V;PRS;PRF;IND;ArgAB2P;ArgER3P;[E]
girtin	girt-û-ş-in-etewe	V;PRS;PRF;IND;ArgAB2P;[ÎŞ];[EWE]
girtin	girt-û-ş-in-ete	V;PRS;PRF;IND;ArgAB2P;[ÎŞ];[E]
girtin	girt-û-ş-im-in-etewe	V;PRS;PRF;IND;ArgAB2P;[ÎŞ];ArgER1S;[EWE]
girtin	girt-û-ş-im-in-ete	V;PRS;PRF;IND;ArgAB2P;[ÎŞ];ArgER1S;[E]
girtin	girt-û-yş-in-y-etewe	V;PRS;PRF;IND;ArgAB2P;[ÎŞ];ArgER3S;[EWE]
girtin	girt-û-yş-in-y-ete	V;PRS;PRF;IND;ArgAB2P;[ÎŞ];ArgER3S;[E]
girtin	girt-û-ş-man-in-etewe	V;PRS;PRF;IND;ArgAB2P;[ÎŞ];ArgER1P;[EWE]
girtin	girt-û-ş-man-in-ete	V;PRS;PRF;IND;ArgAB2P;[ÎŞ];ArgER1P;[E]
girtin	girt-û-ş-yan-in-etewe	V;PRS;PRF;IND;ArgAB2P;[ÎŞ];ArgER3P;[EWE]
girtin	girt-û-ş-yan-in-ete	V;PRS;PRF;IND;ArgAB2P;[ÎŞ];ArgER3P;[E]
girtin	girt-û-m-in-etewe	V;PRS;PRF;IND;ArgAB3P;ArgER1S;[EWE]
girtin	girt-û-m-in-ete	V;PRS;PRF;IND;ArgAB3P;ArgER1S;[E]
girtin	girt-û-t-in-etewe	V;PRS;PRF;IND;ArgAB3P;ArgER2S;[EWE]
girtin	girt-û-t-in-ete	V;PRS;PRF;IND;ArgAB3P;ArgER2S;[E]
girtin	girt-û-n-y-etewe	V;PRS;PRF;IND;ArgAB3P;ArgER3S;[EWE]
girtin	girt-û-n-y-ete	V;PRS;PRF;IND;ArgAB3P;ArgER3S;[E]
girtin	girt-û-man-in-etewe	V;PRS;PRF;IND;ArgAB3P;ArgER1P;[EWE]
girtin	girt-û-man-in-ete	V;PRS;PRF;IND;ArgAB3P;ArgER1P;[E]
girtin	girt-û-tan-in-etewe	V;PRS;PRF;IND;ArgAB3P;ArgER2P;[EWE]
girtin	girt-û-tan-in-ete	V;PRS;PRF;IND;ArgAB3P;ArgER2P;[E]
girtin	girt-û-yan-in-etewe	V;PRS;PRF;IND;ArgAB3P;ArgER3P;[EWE]
girtin	girt-û-yan-in-ete	V;PRS;PRF;IND;ArgAB3P;ArgER3P;[E]
girtin	girt-û-ş-in-etewe	V;PRS;PRF;IND;ArgAB3P;[ÎŞ];[EWE]
girtin	girt-û-ş-in-ete	V;PRS;PRF;IND;ArgAB3P;[ÎŞ];[E]
girtin	girt-û-ş-im-in-etewe	V;PRS;PRF;IND;ArgAB3P;[ÎŞ];ArgER1S;[EWE]
girtin	girt-û-ş-im-in-ete	V;PRS;PRF;IND;ArgAB3P;[ÎŞ];ArgER1S;[E]
girtin	girt-û-ş-it-in-etewe	V;PRS;PRF;IND;ArgAB3P;[ÎŞ];ArgER2S;[EWE]
girtin	girt-û-ş-it-in-ete	V;PRS;PRF;IND;ArgAB3P;[ÎŞ];ArgER2S;[E]
girtin	girt-û-yş-in-y-etewe	V;PRS;PRF;IND;ArgAB3P;[ÎŞ];ArgER3S;[EWE]
girtin	girt-û-yş-in-y-ete	V;PRS;PRF;IND;ArgAB3P;[ÎŞ];ArgER3S;[E]
girtin	girt-û-ş-man-in-etewe	V;PRS;PRF;IND;ArgAB3P;[ÎŞ];ArgER1P;[EWE]
girtin	girt-û-ş-man-in-ete	V;PRS;PRF;IND;ArgAB3P;[ÎŞ];ArgER1P;[E]
girtin	girt-û-ş-tan-in-etewe	V;PRS;PRF;IND;ArgAB3P;[ÎŞ];ArgER2P;[EWE]
girtin	girt-û-ş-tan-in-ete	V;PRS;PRF;IND;ArgAB3P;[ÎŞ];ArgER2P;[E]
girtin	girt-û-ş-yan-in-etewe	V;PRS;PRF;IND;ArgAB3P;[ÎŞ];ArgER3P;[EWE]
girtin	girt-û-ş-yan-in-ete	V;PRS;PRF;IND;ArgAB3P;[ÎŞ];ArgER3P;[E]
girtin	ne-girt-û-m-etewe	V;PRS;PRF;IND;NEG;ArgAB1S;[EWE]
girtin	ne-girt-û-m-ete	V;PRS;PRF;IND;NEG;ArgAB1S;[E]
girtin	ne-girt-û-yt-etewe	V;PRS;PRF;IND;NEG;ArgAB2S;[EWE]
girtin	ne-girt-û-yt-ete	V;PRS;PRF;IND;NEG;ArgAB2S;[E]
girtin	ne-girt-uw-e-tewe	V;PRS;PRF;IND;NEG;ArgAB3S;[EWE]
girtin	ne-girt-uw-e-te	V;PRS;PRF;IND;NEG;ArgAB3S;[E]
girtin	ne-girt-û-yn-etewe	V;PRS;PRF;IND;NEG;ArgAB1P;[EWE]
girtin	ne-girt-û-yn-ete	V;PRS;PRF;IND;NEG;ArgAB1P;[E]
girtin	ne-girt-û-n-etewe	V;PRS;PRF;IND;NEG;ArgAB2P;[EWE]
girtin	ne-girt-û-n-ete	V;PRS;PRF;IND;NEG;ArgAB2P;[E]
girtin	ne-girt-û-n-etewe	V;PRS;PRF;IND;NEG;ArgAB3P;[EWE]
girtin	ne-girt-û-n-ete	V;PRS;PRF;IND;NEG;ArgAB3P;[E]
girtin	ne-t-girt-û-m-etewe	V;PRS;PRF;IND;NEG;ArgAB1S;ArgER2S;[EWE]
girtin	ne-t-girt-û-m-ete	V;PRS;PRF;IND;NEG;ArgAB1S;ArgER2S;[E]
girtin	ne-y-girt-û-m-etewe	V;PRS;PRF;IND;NEG;ArgAB1S;ArgER3S;[EWE]
girtin	ne-y-girt-û-m-ete	V;PRS;PRF;IND;NEG;ArgAB1S;ArgER3S;[E]
girtin	ne-tan-girt-û-m-etewe	V;PRS;PRF;IND;NEG;ArgAB1S;ArgER2P;[EWE]
girtin	ne-tan-girt-û-m-ete	V;PRS;PRF;IND;NEG;ArgAB1S;ArgER2P;[E]
girtin	ne-yan-girt-û-m-etewe	V;PRS;PRF;IND;NEG;ArgAB1S;ArgER3P;[EWE]
girtin	ne-yan-girt-û-m-ete	V;PRS;PRF;IND;NEG;ArgAB1S;ArgER3P;[E]
girtin	ne-ş-girt-û-m-etewe	V;PRS;PRF;IND;NEG;ArgAB1S;[ÎŞ];[EWE]
girtin	ne-ş-girt-û-m-ete	V;PRS;PRF;IND;NEG;ArgAB1S;[ÎŞ];[E]
girtin	ne-ş-it-girt-û-m-etewe	V;PRS;PRF;IND;NEG;ArgAB1S;[ÎŞ];ArgER2S;[EWE]
girtin	ne-ş-it-girt-û-m-ete	V;PRS;PRF;IND;NEG;ArgAB1S;[ÎŞ];ArgER2S;[E]
girtin	ne-ş-î-girt-û-m-etewe	V;PRS;PRF;IND;NEG;ArgAB1S;[ÎŞ];ArgER3S;[EWE]
girtin	ne-ş-î-girt-û-m-ete	V;PRS;PRF;IND;NEG;ArgAB1S;[ÎŞ];ArgER3S;[E]
girtin	ne-ş-tan-girt-û-m-etewe	V;PRS;PRF;IND;NEG;ArgAB1S;[ÎŞ];ArgER2P;[EWE]
girtin	ne-ş-tan-girt-û-m-ete	V;PRS;PRF;IND;NEG;ArgAB1S;[ÎŞ];ArgER2P;[E]
girtin	ne-ş-yan-girt-û-m-etewe	V;PRS;PRF;IND;NEG;ArgAB1S;[ÎŞ];ArgER3P;[EWE]
girtin	ne-ş-yan-girt-û-m-ete	V;PRS;PRF;IND;NEG;ArgAB1S;[ÎŞ];ArgER3P;[E]
girtin	ne-m-girt-û-yt-etewe	V;PRS;PRF;IND;NEG;ArgAB2S;ArgER1S;[EWE]
girtin	ne-m-girt-û-yt-ete	V;PRS;PRF;IND;NEG;ArgAB2S;ArgER1S;[E]
girtin	ne-y-girt-û-yt-etewe	V;PRS;PRF;IND;NEG;ArgAB2S;ArgER3S;[EWE]
girtin	ne-y-girt-û-yt-ete	V;PRS;PRF;IND;NEG;ArgAB2S;ArgER3S;[E]
girtin	ne-man-girt-û-yt-etewe	V;PRS;PRF;IND;NEG;ArgAB2S;ArgER1P;[EWE]
girtin	ne-man-girt-û-yt-ete	V;PRS;PRF;IND;NEG;ArgAB2S;ArgER1P;[E]
girtin	ne-yan-girt-û-yt-etewe	V;PRS;PRF;IND;NEG;ArgAB2S;ArgER3P;[EWE]
girtin	ne-yan-girt-û-yt-ete	V;PRS;PRF;IND;NEG;ArgAB2S;ArgER3P;[E]
girtin	ne-ş-girt-û-yt-etewe	V;PRS;PRF;IND;NEG;ArgAB2S;[ÎŞ];[EWE]
girtin	ne-ş-girt-û-yt-ete	V;PRS;PRF;IND;NEG;ArgAB2S;[ÎŞ];[E]
girtin	ne-ş-im-girt-û-yt-etewe	V;PRS;PRF;IND;NEG;ArgAB2S;[ÎŞ];ArgER1S;[EWE]
girtin	ne-ş-im-girt-û-yt-ete	V;PRS;PRF;IND;NEG;ArgAB2S;[ÎŞ];ArgER1S;[E]
girtin	ne-ş-î-girt-û-yt-etewe	V;PRS;PRF;IND;NEG;ArgAB2S;[ÎŞ];ArgER3S;[EWE]
girtin	ne-ş-î-girt-û-yt-ete	V;PRS;PRF;IND;NEG;ArgAB2S;[ÎŞ];ArgER3S;[E]
girtin	ne-ş-man-girt-û-yt-etewe	V;PRS;PRF;IND;NEG;ArgAB2S;[ÎŞ];ArgER1P;[EWE]
girtin	ne-ş-man-girt-û-yt-ete	V;PRS;PRF;IND;NEG;ArgAB2S;[ÎŞ];ArgER1P;[E]
girtin	ne-ş-yan-girt-û-yt-etewe	V;PRS;PRF;IND;NEG;ArgAB2S;[ÎŞ];ArgER3P;[EWE]
girtin	ne-ş-yan-girt-û-yt-ete	V;PRS;PRF;IND;NEG;ArgAB2S;[ÎŞ];ArgER3P;[E]
girtin	ne-m-girt-uw-e-tewe	V;PRS;PRF;IND;NEG;ArgAB3S;ArgER1S;[EWE]
girtin	ne-m-girt-uw-e-te	V;PRS;PRF;IND;NEG;ArgAB3S;ArgER1S;[E]
girtin	ne-t-girt-uw-e-tewe	V;PRS;PRF;IND;NEG;ArgAB3S;ArgER2S;[EWE]
girtin	ne-t-girt-uw-e-te	V;PRS;PRF;IND;NEG;ArgAB3S;ArgER2S;[E]
girtin	ne-y-girt-uw-e-tewe	V;PRS;PRF;IND;NEG;ArgAB3S;ArgER3S;[EWE]
girtin	ne-y-girt-uw-e-te	V;PRS;PRF;IND;NEG;ArgAB3S;ArgER3S;[E]
girtin	ne-man-girt-uw-e-tewe	V;PRS;PRF;IND;NEG;ArgAB3S;ArgER1P;[EWE]
girtin	ne-man-girt-uw-e-te	V;PRS;PRF;IND;NEG;ArgAB3S;ArgER1P;[E]
girtin	ne-tan-girt-uw-e-tewe	V;PRS;PRF;IND;NEG;ArgAB3S;ArgER2P;[EWE]
girtin	ne-tan-girt-uw-e-te	V;PRS;PRF;IND;NEG;ArgAB3S;ArgER2P;[E]
girtin	ne-yan-girt-uw-e-tewe	V;PRS;PRF;IND;NEG;ArgAB3S;ArgER3P;[EWE]
girtin	ne-yan-girt-uw-e-te	V;PRS;PRF;IND;NEG;ArgAB3S;ArgER3P;[E]
girtin	ne-ş-girt-uw-e-tewe	V;PRS;PRF;IND;NEG;ArgAB3S;[ÎŞ];[EWE]
girtin	ne-ş-girt-uw-e-te	V;PRS;PRF;IND;NEG;ArgAB3S;[ÎŞ];[E]
girtin	ne-ş-im-girt-uw-e-tewe	V;PRS;PRF;IND;NEG;ArgAB3S;[ÎŞ];ArgER1S;[EWE]
girtin	ne-ş-im-girt-uw-e-te	V;PRS;PRF;IND;NEG;ArgAB3S;[ÎŞ];ArgER1S;[E]
girtin	ne-ş-it-girt-uw-e-tewe	V;PRS;PRF;IND;NEG;ArgAB3S;[ÎŞ];ArgER2S;[EWE]
girtin	ne-ş-it-girt-uw-e-te	V;PRS;PRF;IND;NEG;ArgAB3S;[ÎŞ];ArgER2S;[E]
girtin	ne-ş-î-girt-uw-e-tewe	V;PRS;PRF;IND;NEG;ArgAB3S;[ÎŞ];ArgER3S;[EWE]
girtin	ne-ş-î-girt-uw-e-te	V;PRS;PRF;IND;NEG;ArgAB3S;[ÎŞ];ArgER3S;[E]
girtin	ne-ş-man-girt-uw-e-tewe	V;PRS;PRF;IND;NEG;ArgAB3S;[ÎŞ];ArgER1P;[EWE]
girtin	ne-ş-man-girt-uw-e-te	V;PRS;PRF;IND;NEG;ArgAB3S;[ÎŞ];ArgER1P;[E]
girtin	ne-ş-tan-girt-uw-e-tewe	V;PRS;PRF;IND;NEG;ArgAB3S;[ÎŞ];ArgER2P;[EWE]
girtin	ne-ş-tan-girt-uw-e-te	V;PRS;PRF;IND;NEG;ArgAB3S;[ÎŞ];ArgER2P;[E]
girtin	ne-ş-yan-girt-uw-e-tewe	V;PRS;PRF;IND;NEG;ArgAB3S;[ÎŞ];ArgER3P;[EWE]
girtin	ne-ş-yan-girt-uw-e-te	V;PRS;PRF;IND;NEG;ArgAB3S;[ÎŞ];ArgER3P;[E]
girtin	ne-t-girt-û-yn-etewe	V;PRS;PRF;IND;NEG;ArgAB1P;ArgER2S;[EWE]
girtin	ne-t-girt-û-yn-ete	V;PRS;PRF;IND;NEG;ArgAB1P;ArgER2S;[E]
girtin	ne-y-girt-û-yn-etewe	V;PRS;PRF;IND;NEG;ArgAB1P;ArgER3S;[EWE]
girtin	ne-y-girt-û-yn-ete	V;PRS;PRF;IND;NEG;ArgAB1P;ArgER3S;[E]
girtin	ne-tan-girt-û-yn-etewe	V;PRS;PRF;IND;NEG;ArgAB1P;ArgER2P;[EWE]
girtin	ne-tan-girt-û-yn-ete	V;PRS;PRF;IND;NEG;ArgAB1P;ArgER2P;[E]
girtin	ne-yan-girt-û-yn-etewe	V;PRS;PRF;IND;NEG;ArgAB1P;ArgER3P;[EWE]
girtin	ne-yan-girt-û-yn-ete	V;PRS;PRF;IND;NEG;ArgAB1P;ArgER3P;[E]
girtin	ne-ş-girt-û-yn-etewe	V;PRS;PRF;IND;NEG;ArgAB1P;[ÎŞ];[EWE]
girtin	ne-ş-girt-û-yn-ete	V;PRS;PRF;IND;NEG;ArgAB1P;[ÎŞ];[E]
girtin	ne-ş-it-girt-û-yn-etewe	V;PRS;PRF;IND;NEG;ArgAB1P;[ÎŞ];ArgER2S;[EWE]
girtin	ne-ş-it-girt-û-yn-ete	V;PRS;PRF;IND;NEG;ArgAB1P;[ÎŞ];ArgER2S;[E]
girtin	ne-ş-î-girt-û-yn-etewe	V;PRS;PRF;IND;NEG;ArgAB1P;[ÎŞ];ArgER3S;[EWE]
girtin	ne-ş-î-girt-û-yn-ete	V;PRS;PRF;IND;NEG;ArgAB1P;[ÎŞ];ArgER3S;[E]
girtin	ne-ş-tan-girt-û-yn-etewe	V;PRS;PRF;IND;NEG;ArgAB1P;[ÎŞ];ArgER2P;[EWE]
girtin	ne-ş-tan-girt-û-yn-ete	V;PRS;PRF;IND;NEG;ArgAB1P;[ÎŞ];ArgER2P;[E]
girtin	ne-ş-yan-girt-û-yn-etewe	V;PRS;PRF;IND;NEG;ArgAB1P;[ÎŞ];ArgER3P;[EWE]
girtin	ne-ş-yan-girt-û-yn-ete	V;PRS;PRF;IND;NEG;ArgAB1P;[ÎŞ];ArgER3P;[E]
girtin	ne-m-girt-û-n-etewe	V;PRS;PRF;IND;NEG;ArgAB2P;ArgER1S;[EWE]
girtin	ne-m-girt-û-n-ete	V;PRS;PRF;IND;NEG;ArgAB2P;ArgER1S;[E]
girtin	ne-y-girt-û-n-etewe	V;PRS;PRF;IND;NEG;ArgAB2P;ArgER3S;[EWE]
girtin	ne-y-girt-û-n-ete	V;PRS;PRF;IND;NEG;ArgAB2P;ArgER3S;[E]
girtin	ne-man-girt-û-n-etewe	V;PRS;PRF;IND;NEG;ArgAB2P;ArgER1P;[EWE]
girtin	ne-man-girt-û-n-ete	V;PRS;PRF;IND;NEG;ArgAB2P;ArgER1P;[E]
girtin	ne-yan-girt-û-n-etewe	V;PRS;PRF;IND;NEG;ArgAB2P;ArgER3P;[EWE]
girtin	ne-yan-girt-û-n-ete	V;PRS;PRF;IND;NEG;ArgAB2P;ArgER3P;[E]
girtin	ne-ş-girt-û-n-etewe	V;PRS;PRF;IND;NEG;ArgAB2P;[ÎŞ];[EWE]
girtin	ne-ş-girt-û-n-ete	V;PRS;PRF;IND;NEG;ArgAB2P;[ÎŞ];[E]
girtin	ne-ş-im-girt-û-n-etewe	V;PRS;PRF;IND;NEG;ArgAB2P;[ÎŞ];ArgER1S;[EWE]
girtin	ne-ş-im-girt-û-n-ete	V;PRS;PRF;IND;NEG;ArgAB2P;[ÎŞ];ArgER1S;[E]
girtin	ne-ş-î-girt-û-n-etewe	V;PRS;PRF;IND;NEG;ArgAB2P;[ÎŞ];ArgER3S;[EWE]
girtin	ne-ş-î-girt-û-n-ete	V;PRS;PRF;IND;NEG;ArgAB2P;[ÎŞ];ArgER3S;[E]
girtin	ne-ş-man-girt-û-n-etewe	V;PRS;PRF;IND;NEG;ArgAB2P;[ÎŞ];ArgER1P;[EWE]
girtin	ne-ş-man-girt-û-n-ete	V;PRS;PRF;IND;NEG;ArgAB2P;[ÎŞ];ArgER1P;[E]
